Alexander Peya,David De Miguel,0.89,Konstantin Kravchuk,0.88,Carsten Ball,0.85,[]
Juan Martin Del Potro,Mark Cox,0.55,Tom Gorman,0.52,Jaime Fillol,0.42,[]
John Newcombe,Petr Korda,0.18,Buster C Mottram,0.11,Stan Smith,0.05,[]
Robby Ginepri,John Frawley,0.28,Martin Vassallo Arguello,0.23,Erik Van Dillen,0.18,[]
Jan Siemerink,Mike Bauer,0.69,Renzo Furlan,0.67,Ramesh Krishnan,0.63,[]
Jordan Thompson,Warren Maher,1.0,Vincent Millot,1.0,Roger Guedes,1.0,[]
Brian Baker,Marcello Lara,0.99,Frank Froehling,0.89,Mark Kratzmann,0.86,[]
Brad Drewett,Florin Segarceanu,0.96,Bradley Klahn,0.95,Maximo Gonzalez,0.93,[]
Carl Uwe Steeb,Julien Benneteau,0.94,David Wheaton,0.88,Ross Case,0.87,[]
Jay Berger,Michael Chang,0.95,Peter Mcnamara,0.94,Ivan Ljubicic,0.9,[]
Pascal Portes,Olivier Mutis,0.93,Andreas Haider Maurer,0.86,Jordi Burillo,0.81,[]
Humphrey Hose,Jan Eric Lundquist,1.0,Freddie Sauer,1.0,Dennis Novikov,1.0,[]
Bob Bryan,Roger Smith,1.0,Roberto Jabali,1.0,Martin Stringari,1.0,[]
Cliff Letcher,Jesse Levine,0.49,Gilles Elseneer,0.44,Josselin Ouanna,0.28,[]
Darren Cahill,Rolf Gehring,0.33,Lukas Rosol,0.23,David Prinosil,0.21,[]
Jan Hajek,Gianluca Pozzi,0.94,Juan Antonio Marin,0.58,Alberto Tous,0.44,[]
Aaron Krickstein,Gilles Simon,0.58,Gael Monfils,0.53,Petr Korda,0.49,[]
Richard Meyer,Ramon Delgado,0.94,Daniel Brands,0.93,Bjorn Phau,0.88,[]
Marton Fucsovics,Ulrich Marten,1.0,Shane Barr,1.0,Ney Keller,1.0,[]
Paolo Cane,Haroon Rahim,0.62,Fred Stolle,0.58,Mikhail Kukushkin,0.42,[]
Andre Ghem,Zack Fleishman,0.93,Luis Adrian Morejon,0.93,Bruce Foxworth,0.93,"[169.0, 147.0]"
Jamie Morgan,Dusan Lajovic,0.92,Go Soeda,0.88,Trey Waltke,0.69,[]
Igor Andreev,Slobodan Zivojinovic,0.9,Mariano Zabaleta,0.78,Janko Tipsarevic,0.52,[]
Robert Maud,Terry Moor,0.89,Renzo Furlan,0.87,Butch Walts,0.85,[]
David Marrero,Wojtek Kowalski,1.0,Thomas Fabbiano,1.0,Schalk Van Der Merwe,1.0,[]
John Feaver,Christophe Freyss,0.9,Barry Moir,0.89,Daniel Munoz De La Nava,0.88,[]
Evgeny Donskoy,Andrew Sznajder,0.87,Eddie Edwards,0.79,Andre Sa,0.79,"[74.0, 117.0, 99.0]"
Gustavo Kuerten,Brian Gottfried,0.65,Guillermo Vilas,0.55,Jo Wilfried Tsonga,0.54,[]
Dustin Brown,Leander Paes,0.99,Chris Guccione,0.99,Simon Youl,0.98,"[141.0, 94.0, 151.0]"
Carlos Salamanca,Armistead Neely,0.97,Jose Daher,0.96,Steve Guy,0.95,[]
Ricardo Cano,Nicolas Mahut,0.95,Mikhail Kukushkin,0.65,Potito Starace,0.63,[]
Robin Vik,Tarik Benhabiles,0.92,Hernan Gumy,0.92,Eric Jelen,0.92,[]
Torben Ulrich,Oliver Marach,0.95,Martin Laurendeau,0.89,Robin Drysdale,0.83,[]
Guillermo Garcia Lopez,Paul Gerken,0.8,Luiz Mattar,0.76,Mark Woodforde,0.62,"[46.0, 58.0, 130.0]"
Nicolas Escude,Sandy Mayer,0.92,Thomaz Bellucci,0.75,Florian Mayer,0.75,[]
Bill Scanlon,Daniel Vacek,0.99,Mariano Zabaleta,0.88,Jurgen Melzer,0.76,[]
Brad Gilbert,Johan Kriek,0.71,Guillermo Vilas,0.62,David Nalbandian,0.61,[]
Randy Crawford,Tim Garcia,1.0,Thomas Larsen,1.0,Sasa Tuksar,1.0,[]
Fabio Fognini,Horst Skoff,0.65,Jan Michael Gambill,0.63,Alexander Volkov,0.51,"[65.0, 89.0, 85.0]"
Francesco Cancellotti,Matt Anger,0.66,Mel Purcell,0.5,Peter Feigl,0.49,[]
Marcelo Charpentier,Peter Kanderal,1.0,Francesco Aldi,0.98,Tenny Svensson,0.94,[]
Guy Forget,Han Jurgen Pohmann,0.08,Horst Skoff,0.02,Thomas Johansson,0.01,[]
Joao Souza,Wanaro Ngodrella,0.99,Syd Ball,0.99,Wayne Black,0.96,"[134.0, 98.0, 153.0]"
Nathan Healey,Wilhelm Bungert,1.0,Michal Mertinak,1.0,Fernon Wibier,1.0,[]
Rui Machado,Colin Dowdeswell,0.91,Claudio Pistolesi,0.86,Somdev Devvarman,0.83,[]
Richey Reneberg,Terry Moor,0.79,Jan Siemerink,0.79,Ernests Gulbis,0.75,[]
Martin Vassallo Arguello,Sherwood Stewart,0.96,Guillaume Raoux,0.96,Luis Horna,0.87,[]
Kenny De Schepper,Stefan Eriksson,0.92,Ruben Ramirez Hidalgo,0.79,Dennis Van Scheppingen,0.79,"[130.0, 91.0, 166.0]"
Brian Fairlie,Karol Kucera,0.79,Nicolas Massu,0.42,Ove Nils Bengtson,0.27,[]
Patrick Rafter,Miloslav Mecir,0.61,Gilles Simon,0.53,Petr Korda,0.47,[]
Marco Chiudinelli,Nuno Marques,0.88,Adrian Ungur,0.86,Stanislav Birner,0.81,[]
Stan Smith,Tom Okker,0.01,Albert Costa,0.01,Vitas Gerulaitis,0.0,[]
Goran Ivanisevic,Tomas Berdych,0.83,Boris Becker,0.82,Jo Wilfried Tsonga,0.78,[]
Juan Carlos Ferrero,Guillermo Vilas,0.42,Tomas Berdych,0.41,Marat Safin,0.39,[]
Guillermo Aubone,Roberto Saad,1.0,Martin Fischer,1.0,Gene Scott,1.0,[]
Butch Seewagen,Joao Souza,0.94,Lars Burgsmuller,0.9,Harald Elschenbroich,0.9,[]
Gary Donnelly,Wayne Arthurs,0.98,Karol Beck,0.94,Lukasz Kubot,0.93,[]
Ferdi Taygan,Simon Greul,0.8,Rajeev Ram,0.47,Jerome Potier,0.42,[]
Arnaud Boetsch,Magnus Gustafsson,0.67,Stanislas Wawrinka,0.46,Eliot Teltscher,0.44,[]
Eduardo Bengoechea,Slava Dosedel,0.85,Fernando Meligeni,0.74,Simone Bolelli,0.73,[]
Jean Francois Caujolle,Shahar Perkiss,0.99,Markus Hantschk,0.99,Lukasz Kubot,0.99,[]
Bong Soo Kim,Vladimir Korotkov,1.0,John Patrick Smith,1.0,John Mattke,1.0,[]
Alexander Mronz,Frederico Gil,0.94,Rick Fagel,0.9,John Yuill,0.89,[]
Belus Prajoux,Danilo Marcelino,0.87,Jose Francisco Altur,0.85,Christian Miniussi,0.83,[]
John Cooper,Branislav Stankovic,1.0,Patrik Fredriksson,0.99,Jose Daher,0.28,[]
Mike Estep,Stephane Simian,0.91,Matthew Ebden,0.77,Ben Testerman,0.6,[]
Maxime Authom,Wojtek Kowalski,1.0,Thomas Fabbiano,1.0,Schalk Van Der Merwe,1.0,[]
Sebastien Lareau,Martin Strelba,0.99,Glenn Layendecker,0.84,Alex Calatrava,0.79,[]
John Marks,Ricardo Mello,0.88,Martin Strelba,0.83,Claudio Panatta,0.82,[]
Roger Taylor,Peter Feigl,0.67,Philipp Petzschner,0.48,Tom Gullikson,0.45,[]
Dominic Thiem,Butch Walts,0.55,Janko Tipsarevic,0.51,Derrick Rostagno,0.43,"[116.0, 39.0, 49.0]"
Tim Gullikson,Clark Graebner,0.42,Mike De Palmer,0.39,Kenneth Carlsen,0.37,[]
Werner Zirngibl,Ricardo Acuna,0.82,Jurgen Zopp,0.76,Marcelo Ingaramo,0.71,[]
Allen Belobrajdic,Vadim Kutsenko,1.0,Mario Radic,1.0,Sebastian Decoud,0.99,[]
Jose Mandarino,Antonio Munoz,0.96,Steve Campbell,0.95,Ivan Navarro,0.95,[]
Jose Higueras,Eliot Teltscher,0.69,Richard Krajicek,0.65,Feliciano Lopez,0.6,[]
Diego Hartfield,Drew Gitlin,0.98,Brian Dabul,0.86,Robin Drysdale,0.79,[]
Frank Dancevic,Attila Savolt,0.88,Wayne Odesnik,0.87,Stefan Simonsson,0.86,[]
Eyal Ran,Juan Pablo Guzman,0.95,Eric Friedler,0.94,Zack Fleishman,0.93,[]
Peter Carlsson,Jaroslav Pospisil,1.0,Yong Il Yoon,0.99,Sebastien De Chaunac,0.99,[]
Rhyne Williams,Oscar Burrieza,1.0,Kimmer Coppejans,1.0,Jonathan Smith,1.0,[]
Ian Fletcher,Tom Nijssen,0.76,Alberto Tous,0.75,Julian Alonso,0.74,[]
Stefan Koubek,Jim Pugh,0.99,Davide Sanguinetti,0.98,Christian Bergstrom,0.93,[]
Yong Il Yoon,Sebastien De Chaunac,1.0,Jean Baptiste Perlant,1.0,Jason Kubler,1.0,[]
Raul Antonio Viver,David Guez,0.97,Sebastian Prieto,0.93,Gerald Melzer,0.93,[]
Ivan Kley,Zoltan Kuharszky,0.92,Paul Kronk,0.86,Andreas Haider Maurer,0.85,[]
George Bastl,Oliver Gross,0.86,Simon Youl,0.79,Jim Mcmanus,0.75,[]
Guillaume Rufin,John Feaver,0.77,Fernando Roese,0.77,Stefan Simonsson,0.72,[]
Guillaume Raoux,Nick Saviano,0.95,Martin Vassallo Arguello,0.7,Michael Llodra,0.6,[]
Patrick Baur,Eric Deblicker,0.93,Kenny De Schepper,0.79,Jacobo Diaz,0.78,[]
John James,Daniel Nestor,0.79,Bjorn Phau,0.73,Marcos Daniel,0.63,[]
David Witt,Ze Zhang,1.0,Miguel Mir,1.0,Mark Draper,1.0,[]
Alessio Di Mauro,Facundo Bagnis,0.54,Mathieu Montcourt,0.53,Federico Browne,0.52,[]
Mike De Palmer,Oscar Hernandez,0.92,Marian Vajda,0.87,Hernan Gumy,0.87,[]
Syd Ball,Wanaro Ngodrella,1.0,Joao Souza,0.99,Harald Elschenbroich,0.97,[]
Colin Dibley,Larry Stefanki,0.58,Jorge Lozano,0.58,Gabriel Markus,0.54,[]
Jens Knippschild,Irakli Labadze,0.9,Lukas Dlouhy,0.89,Daniel Brands,0.79,[]
Ricardas Berankis,John Van Lottum,0.72,Gianluca Pozzi,0.59,Alberto Tous,0.52,"[94.0, 43.0, 155.0]"
Somdev Devvarman,Johan Van Herck,0.91,Claudio Pistolesi,0.86,Patricio Cornejo,0.75,[]
Frederic Fontang,Laurence Tieleman,0.84,Boris Pashanski,0.81,Francisco Roig,0.71,[]
Craig A Miller,Kyle Edmund,1.0,Magnus Tideman,0.99,John Ross,0.99,[]
Robin Drysdale,Martin Laurendeau,0.93,Torben Ulrich,0.83,Carl Limberger,0.83,[]
Grega Zemlja,Francisco Montana,0.97,Yuri Schukin,0.91,Razvan Sabau,0.89,"[146.0, 117.0, 125.0]"
Lawson Duncan,Edouard Roger Vasselin,0.9,Filip Dewulf,0.88,Vladimir Voltchkov,0.81,[]
Brian Teacher,Benjamin Becker,0.99,Tim Wilkison,0.96,Zeljko Franulovic,0.75,[]
Patricio Cornejo,Bruno Oresar,0.86,Marcel Freeman,0.76,Michal Przysiezny,0.74,[]
Earl Butch Buchholz,Mark Wooldridge,1.0,Edoardo Mazza,1.0,Agustin Velotti,1.0,[]
Blaine Willenborg,David Rikl,0.91,Joao Soares,0.84,Glenn Michibata,0.74,[]
Jose Garcia G003,Ray Keldie,1.0,Ramanathan Krishnan,1.0,Mirza Basic,1.0,[]
Paul Goldstein,Shuzo Matsuoka,0.92,Bruce Manson,0.84,Andrei Olhovskiy,0.83,[]
Nicklas Kulti,Veli Paloheimo,0.99,Ion Tiriac,0.96,Stefano Pescosolido,0.86,[]
Juan Pablo Brzezicki,Ramiro Benavides,0.78,Andres Vysand,0.63,Tony Graham,0.62,[]
Johan Anderson,Dinu Pescariu,0.9,Daniel Elsner,0.76,Alex Lopez Moron,0.75,[]
Paul Wekesa,Emilio Montano,0.96,Tommy Ho,0.91,Izak Van Der Merwe,0.87,[]
Henrik Holm,Carlos Kirmayr,0.46,Andrei Cherkasov,0.26,Mark Koevermans,0.22,[]
Adam Pavlasek,David Dowlen,1.0,Cesar Kist,1.0,Bruno Echagaray,1.0,[]
Lars Jonsson,Guido Pella,0.8,Jean Baptiste Chanfreau,0.76,Colin Dowdeswell,0.63,[]
Dick R Bohrnstedt,Menno Oosting,0.89,Maurice Ruah,0.86,Matteo Viola,0.84,[]
Ivan Ljubicic,Ulf Stenlund,0.84,Tommy Robredo,0.49,Buster C Mottram,0.46,[]
Tarik Benhabiles,Robin Vik,0.92,Eric Jelen,0.92,Jeff Tarango,0.89,[]
Sam Querrey,Joachim Johansson,0.81,Juan Martin Del Potro,0.49,Fabrice Santoro,0.48,"[37.0, 52.0, 68.0]"
Jimmy Brown,Alejandro Pierola,0.91,Peter Gojowczyk,0.87,Flavio Cipolla,0.86,[]
Martin Verkerk,Thierry Tulasne,0.97,Pablo Andujar,0.71,Sargis Sargsian,0.64,[]
Ray Keldie,Ramanathan Krishnan,1.0,Mirza Basic,1.0,Jose Garcia G003,1.0,[]
Derek Tarr,Kelly Jones,1.0,Antonio Veic,0.98,Marko Ostoja,0.97,[]
Kristof Vliegen,Andrei Olhovskiy,0.95,Cassio Motta,0.87,Pascal Portes,0.81,[]
Stephane Bohli,Andrej Martin,1.0,Wolfgang Popp,0.99,Chris Pridham,0.95,[]
Willem Prinsloo,Tomas Nydahl,0.94,Paul Capdeville,0.89,Marzio Martelli,0.86,[]
David De Miguel,Alexander Peya,0.99,Edwin Kempes,0.88,Konstantin Kravchuk,0.86,[]
Wesley Moodie,Pere Riba,0.77,Roberto Carretero,0.75,Tatsuma Ito,0.72,[]
Jurgen Fassbender,Jiri Hrebec,0.96,Victor Hanescu,0.95,Jim Pugh,0.9,[]
Ulf Stenlund,Robert Lutz,0.95,Marcelo Rios,0.93,Nikolay Davydenko,0.92,[]
Gerald Melzer,Jozsef Krocsko,0.99,Michael Sell,0.98,Sebastian Prieto,0.96,"[161.0, 166.0, 157.0]"
Tsung Hua Yang,Wade Mcguire,1.0,Roger Knapp,1.0,Reginald Willems,1.0,[]
Raymond Moore,Philipp Petzschner,0.56,Peter Feigl,0.47,Jim Pugh,0.38,[]
Tom Gorman,Francisco Clavet,0.91,Andreas Seppi,0.89,Carlos Costa,0.81,[]
Mike Fishbach,Olivier Delaitre,1.0,Scott Draper,0.98,Nicklas Kulti,0.98,[]
Terry Ryan,Rejean Genois,1.0,Robert Mckinley,0.99,Premjit Lall,0.99,[]
Steve Meister,David Nainkin,0.45,Sam Warburg,0.38,Tuomas Ketola,0.37,[]
Keith Richardson,Harald Elschenbroich,0.91,Todd Nelson,0.88,Joao Souza,0.86,[]
Tobias Svantesson,Taro Daniel,0.98,Michael Grant,0.98,John Ross,0.97,[]
Stefano Tarallo,Richard Vogel,1.0,Maxime Teixeira,1.0,Max Hurlimann,1.0,[]
Jakob Hlasek,Andrei Medvedev,0.95,Robert Lutz,0.9,Richard Krajicek,0.9,[]
Gabriel Silberstein,Elias Ymer,1.0,Dave Siegler,1.0,Brendan Evans,1.0,[]
Luis Adrian Morejon,Huub Van Boeckel,0.95,Andre Ghem,0.93,Eyal Ran,0.92,[]
Bernard Fritz,Danai Udomchoke,0.88,Alvin Gardiner,0.84,Rik De Voest,0.79,[]
Bryan Shelton,Michael Russell,0.95,Andre Sa,0.91,Pere Riba,0.72,[]
Nicolas Lapentti,Brian Teacher,0.96,Milan Srejber,0.93,Chris Woodruff,0.93,[]
Anand Amritraj,Glenn Layendecker,0.64,Kristian Pless,0.6,Martin Strelba,0.51,[]
Stefano Galvani,Chris Kachel,0.85,Roko Karanusic,0.79,Danai Udomchoke,0.71,[]
Santiago Giraldo,Mikhail Kukushkin,0.97,Alejandro Falla,0.82,Dudi Sela,0.75,"[79.0, 93.0, 111.0]"
Oliver Fernandez,Juan Pablo Guzman,1.0,Luis Adrian Morejon,0.99,Herve Gauvain,0.98,[]
Chuck Adams,Erik Van Dillen,0.87,Martin Damm,0.84,Tobias Kamke,0.82,[]
Pavel Hutka,Christian Vinck,0.91,Alvaro Betancur,0.89,Fernando Roese,0.88,[]
Gianluca Rinaldini,Bjorn Fratangelo,1.0,Alejo Mancisidor,1.0,Vladimir Korotkov,0.99,[]
Aki Rahunen,Lucas Pouille,0.91,Rod Frawley,0.85,Graham Stilwell,0.82,[]
Agustin Calleri,Mark Woodforde,0.89,Victor Amaya,0.73,Todd Woodbridge,0.6,[]
Agustin Velotti,Mark Wooldridge,1.0,Edoardo Mazza,1.0,Earl Butch Buchholz,1.0,[]
Kevin Anderson,Thomaz Bellucci,0.91,Kim Warwick,0.87,Max Mirnyi,0.84,"[119.0, 46.0, 37.0]"
Marcelo Filippini,Patrick Proisy,0.77,Pablo Carreno Busta,0.77,David Sanchez,0.75,[]
Jimmy Wang,Nicolas Coutelot,0.9,David De Miguel,0.89,Alvin Gardiner,0.87,[]
Philippe Pech,Rogier Wassen,1.0,Petr Kralert,1.0,Julien Jeanpierre,1.0,[]
Richard Vogel,Stefano Tarallo,1.0,Maxime Teixeira,1.0,Max Hurlimann,1.0,[]
Tom Cain,Frantisek Pala,0.85,Jerome Potier,0.83,Antonio Munoz,0.82,[]
Horacio De La Pena,Marinko Matosevic,0.61,Pavel Slozil,0.55,Fernando Meligeni,0.5,[]
Yoshihito Nishioka,Arne Thoms,0.93,Jimmy Wang,0.86,Rik De Voest,0.85,"[165.0, 123.0, 136.0]"
Charlie Fancutt,Marcio Carlsson,1.0,Robert Mckinley,0.99,Ivan Dupasquier,0.99,[]
Guillermo Canas,Jan Siemerink,0.87,Victor Amaya,0.74,Taylor Dent,0.68,[]
Jan Kroslak,Jun Kamiwazumi,0.84,Go Soeda,0.8,Axel Pretzsch,0.75,[]
Loic Courteau,Vaclav Roubicek,1.0,Srinivasan Vasudevan,1.0,Todd Larkham,0.99,[]
Eric Jelen,Fernando Vicente,0.65,Oscar Hernandez,0.64,Christian Ruud,0.54,[]
Daniel Munoz De La Nava,Wayne Odesnik,0.98,Christophe Freyss,0.84,Tom Edlefsen,0.77,"[143.0, 138.0, 171.0]"
Thomas Fabbiano,Wojtek Kowalski,1.0,Schalk Van Der Merwe,1.0,Roberto Vizcaino,1.0,[]
Lukas Rosol,Fernando Meligeni,0.88,Xavier Malisse,0.83,Slava Dosedel,0.72,"[49.0, 63.0, 135.0]"
Jan Gunnarsson,Richey Reneberg,0.62,Dick Crealy,0.44,Bernd Karbacher,0.33,[]
Peter Kanderal,Marcelo Charpentier,1.0,Francesco Aldi,0.98,Matteo Viola,0.93,[]
Danai Udomchoke,Alvin Gardiner,0.95,Roko Karanusic,0.9,Dimitri Poliakov,0.82,[]
Sergei Bubka,Rick Leach,1.0,Mark Meyers,1.0,Juan Gisbert Jr,1.0,[]
Greg Whitecross,Ulrich Marten,1.0,Shane Barr,1.0,Ney Keller,1.0,[]
Gaston Etlis,Chris Wilkinson,0.9,Doug Crawford,0.89,Sergio Cortes,0.75,[]
Eric Winogradsky,Bruce Derlin,0.98,Jorgen Windahl,0.97,Kelly Jones,0.96,[]
Farrukh Dustov,Mark Farrell,0.99,Steve Shaw,0.97,Jesse Levine,0.92,"[120.0, 160.0]"
Andrew Pattison,Sandy Mayer,0.9,Mario Martinez,0.81,Florian Mayer,0.81,[]
Gianni Ocleppo,Andrey Golubev,0.45,Pascal Portes,0.38,John Andrews,0.35,[]
Martin Klizan,Pavel Slozil,0.79,Hyung Taik Lee,0.78,Yen Hsun Lu,0.71,"[65.0, 38.0, 77.0]"
Leonardo Mayer,Jacco Eltingh,0.92,Brian Teacher,0.81,Sergiy Stakhovsky,0.73,"[109.0, 86.0, 97.0]"
Mark Dickson,Andrey Kuznetsov,0.93,Teymuraz Gabashvili,0.88,Boro Jovanovic,0.87,[]
Illya Marchenko,Grant Stafford,0.98,Julian Reister,0.95,Diego Nargiso,0.93,"[152.0, 128.0, 134.0]"
Paul Kronk,Zoltan Kuharszky,0.56,Ivan Kley,0.54,Cassio Motta,0.52,[]
Eddie Edwards,Pere Riba,0.93,Francisco Yunis,0.86,Julian Ganzabal,0.83,[]
Luca Bottazzi,Wolfgang Schranz,1.0,KJ Hippensteel,1.0,Jeff Turpin,1.0,[]
Welry Fritz,Vallis Wilder,1.0,Saketh Myneni,1.0,Ruby Hoskowetz,1.0,[]
Kelly Jones,Jorgen Windahl,0.96,Eric Winogradsky,0.96,Doug Crawford,0.95,[]
Jonathan Smith,Rhyne Williams,1.0,Oscar Burrieza,1.0,Kimmer Coppejans,1.0,[]
Roberto Arguello,Tore Meinecke,0.94,Stefano Pescosolido,0.88,Patrice Dominguez,0.84,[]
Lukas Dlouhy,John James,0.88,Bjorn Phau,0.85,Sashi Menon,0.82,[]
Grigor Dimitrov,Alexander Volkov,0.78,Horst Skoff,0.77,Jiri Novak,0.64,"[61.0, 48.0, 129.0]"
Marcel Freeman,Patricio Cornejo,0.71,Pieter Aldrich,0.68,Michal Przysiezny,0.6,[]
Ilija Bozoljac,Marc Lopez,0.99,Noam Okun,0.98,Chris Pridham,0.98,[]
Melle Van Gemerden,Diego Moyano,1.0,Paul Baccanello,0.99,Nelson Aerts,0.99,[]
Vaclav Roubicek,Srinivasan Vasudevan,1.0,Loic Courteau,1.0,Todd Larkham,0.99,[]
Konstantin Kravchuk,Alexander Peya,0.88,David De Miguel,0.86,Danai Udomchoke,0.81,"[135.0, 139.0, 147.0]"
Van Winitsky,Eric Deblicker,0.94,Rajeev Ram,0.86,Jacobo Diaz,0.84,[]
Milos Raonic,Tommy Robredo,0.99,Michael Chang,0.97,Jay Berger,0.94,"[25.0, 56.0, 83.0]"
Frederico Gil,Marcos Daniel,0.67,Byron Bertram,0.66,Eduardo Masso,0.61,[]
Andrei Pavel,Jan Siemerink,0.83,Mark Woodforde,0.71,Taylor Dent,0.54,[]
Karsten Braasch,Juan Antonio Marin,0.79,Grant Connell,0.52,Alberto Tous,0.46,[]
Tomas Anzari,Ron Hightower,1.0,Massimo Valeri,1.0,Juan Giner,1.0,[]
Mark Kaplan,Howard Sands,1.0,Christian Geyer,1.0,Todd Larkham,0.99,[]
Frederik Fetterlein,Takao Suzuki,0.92,Stephane Bohli,0.79,Julio Goes,0.79,[]
Erik Van Dillen,Tobias Kamke,0.84,Guillaume Raoux,0.81,Simone Bolelli,0.78,[]
Konstantinos Economidis,Terry Rocavert,0.94,Joao Cunha Silva,0.94,Frank Dancevic,0.94,[]
Fredrik Jonsson,Xavier Daufresne,1.0,Todd Reid,1.0,Robert Trogolo,1.0,[]
Matthias Bachinger,Noam Okun,1.0,Marc Lopez,0.99,Johan Anderson,0.99,[]
Jan Frode Andersen,Carlos Di Laura,0.96,Marco Meneschincheri,0.93,Alejandro Hernandez,0.93,[]
Kei Nishikori,Malivai Washington,0.39,Miloslav Mecir,0.29,Gilles Simon,0.28,"[19.0, 21.0, 15.0]"
Haroon Rahim,Paolo Cane,0.8,Adrian Voinea,0.79,Teymuraz Gabashvili,0.77,[]
Ryan Harrison,Jan Kroslak,0.68,Jun Kamiwazumi,0.65,Sergio Roitman,0.64,"[89.0, 103.0, 157.0]"
Wayne Black,Todd Nelson,0.97,Bradley Klahn,0.97,Joao Souza,0.96,[]
Cassio Motta,Paul Goldstein,0.85,Pascal Portes,0.82,Lars Koslowski,0.7,[]
Daniel Gimeno Traver,Teymuraz Gabashvili,0.9,Alejandro Falla,0.9,Nicolas Mahut,0.85,"[97.0, 117.0, 71.0]"
Tom Leonard,Daniel Nestor,0.77,Ramon Delgado,0.59,Frederico Gil,0.46,[]
Axel Pretzsch,Marcos Ondruska,0.98,Michael Joyce,0.81,Jan Kroslak,0.76,[]
Michael Russell,Pere Riba,0.83,Andre Sa,0.76,Rodolphe Gilbert,0.74,[]
Oscar Burrieza,Rhyne Williams,1.0,Kimmer Coppejans,1.0,Jonathan Smith,1.0,[]
Federico Sanchez,Noam Behr,1.0,Mike Brunnberg,1.0,Mario Visconti,1.0,[]
Feliciano Lopez,Jose Higueras,0.6,Stanislas Wawrinka,0.52,Alex Corretja,0.52,"[14.0, 52.0, 59.0]"
Ota Fukarek,Jan Norback,0.95,Julio Goes,0.89,Michael Kohlmann,0.84,[]
Jeff Morrison,Alvaro Betancur,0.9,Michael Kohlmann,0.83,Ota Fukarek,0.81,[]
Simon Greul,Deon Joubert,0.79,Fred Mcnair,0.6,Oscar Martinez,0.58,[]
Carlos Gattiker,Patrik Fredriksson,0.98,Marcello Craca,0.97,John Hayes,0.97,[]
Peter Fleming,Albert Montanes,0.88,Jurgen Fassbender,0.86,Filippo Volandri,0.8,[]
James Blake,Mark Philippoussis,0.55,Vincent Van Patten,0.36,Francisco Maciel,0.36,[]
Dirk Dier,Rik De Voest,0.9,Rolf Thung,0.87,Edwin Kempes,0.84,[]
Freddie Sauer,Jan Eric Lundquist,1.0,Humphrey Hose,1.0,Dennis Novikov,1.0,[]
Oleg Ogorodov,Adrian Menendez Maceiras,0.93,Josselin Ouanna,0.89,Giovanni Lapentti,0.88,[]
Boris Becker,Andy Roddick,0.86,Tomas Berdych,0.83,Guillermo Vilas,0.83,[]
Greg Rusedski,Thomaz Bellucci,0.74,Mario Ancic,0.7,Mario Martinez,0.53,[]
Jim Pugh,Peter Feigl,0.84,Jurgen Fassbender,0.52,Bud Schultz,0.49,[]
Francisco Maciel,Bill Scanlon,0.99,Daniel Vacek,0.97,Younes El Aynaoui,0.88,[]
Amos Mansdorf,Bernard Tomic,0.53,Philipp Kohlschreiber,0.49,Cliff Richey,0.35,[]
Andres Vysand,Tony Graham,0.96,Tenny Svensson,0.9,Marcelo Charpentier,0.82,[]
Thierry Guardiola,Julien Varlet,0.97,Jamie Delgado,0.97,Gerard Solves,0.97,[]
Mark Philippoussis,Andrea Gaudenzi,0.31,Javier Sanchez,0.25,Juan Gisbert,0.22,[]
Victor Pecci,Mario Martinez,0.88,Hank Pfister,0.73,Marcos Baghdatis,0.57,[]
Pavel Snobel,Tony Mmoh,1.0,Rayno Seegers,1.0,Michael Yani,1.0,[]
Jesse Levine,Gilles Elseneer,0.95,Stephane Huet,0.91,Marzio Martelli,0.88,[]
Yen Hsun Lu,David Sanchez,0.92,Sargis Sargsian,0.77,Patrick Proisy,0.73,"[44.0, 135.0, 106.0]"
Magnus Norman,David Pate,0.53,Olivier Rochus,0.51,John Sadri,0.38,[]
Bob Hewitt,Filippo Volandri,0.75,Jurgen Fassbender,0.7,Mel Purcell,0.64,[]
Billy Martin,Tom Gullikson,0.85,Yen Hsun Lu,0.79,Lionel Roux,0.76,[]
Jacco Eltingh,Adrian Mannarino,0.45,Christo Van Rensburg,0.17,Paul Henri Mathieu,0.14,[]
Kenneth Carlsen,Matthew Ebden,0.5,Stephane Simian,0.41,Francisco Gonzalez,0.35,[]
Bob Carmichael,Glenn Layendecker,0.98,Martin Sinner,0.86,Martin Strelba,0.84,[]
Markus Naewie,Illya Marchenko,0.94,Tomas Behrend,0.89,Brad Drewett,0.76,[]
Facundo Arguello,Federico Browne,0.91,Chris Johnstone,0.89,Christian Vinck,0.85,"[135.0, 136.0]"
Xavier Daufresne,Todd Reid,1.0,Robert Trogolo,1.0,Fredrik Jonsson,1.0,[]
Pieter Aldrich,Inigo Cervantes Huegun,0.84,Alexander Zverev,0.83,Mike Cahill,0.8,[]
Michael Chang,Milos Raonic,0.95,Tim Henman,0.93,Adriano Panatta,0.93,[]
Noam Behr,Mike Brunnberg,1.0,Mario Visconti,1.0,Gerard Toulon,1.0,[]
Allan Stone,Todd Woodbridge,0.91,Ove Nils Bengtson,0.75,Jan Siemerink,0.71,[]
Ross Case,Paul Gerken,0.81,Nicolas Massu,0.7,Igor Andreev,0.64,[]
